log_id,event_time_raw,incident_type_raw,location_raw,severity_raw,reported_by
INC-101851,03-May-2026 07:47,ENVIRONMENTAL,Zone B,High,Hotline
INC-101852,2026-07-17 07:15,unauthorized-access,Zone G,Low,Auto-Sensor
INC-101853,2026-07-05 15:30,malware detected,Zone E,High,Field Officer
INC-101854,12-Jul-2026 10:46,unauthorized-access,Zone E,Low,SOC Analyst
INC-101855,04-Jul-2026 15:23,ENVIRONMENTAL,Zone F,High,SOC Analyst
INC-101856,05/16/2026 19:32,Intrusion Attempt,Zone B,Medium,
INC-101857,05-Jul-2026 18:06,Other,Zone J,Critical,SOC Analyst
INC-101858,2026-05-07 10:24,cyber-intrusion,Zone I,High,Auto-Sensor
INC-101859,2026-05-21 13:10,intrusion detected,Zone J,Medium,Auto-Sensor
INC-101860,06/24/2026 01:14,Intrusion Attempt,Zone A,Medium,Auto-Sensor
INC-101861,2026-06-07 18:37,INTRUSION,Zone B,Medium,SOC Analyst
INC-101862,12-Jul-2026 23:09,weather alert,,Medium,SOC Analyst
INC-101863,26-Jun-2026 20:25,Physical Security,Zone A,High,Field Officer
INC-101864,27-Jun-2026 06:54,phishing attempt,Zone H,Critical,SOC Analyst
INC-101865,20-Jul-2026 01:10,Intrusion Attempt,Zone A,3,Hotline
INC-101866,2026-05-16 07:42,perimeter breach,Zone J,4,SOC Analyst
INC-101867,2026-06-14 00:25,Cyber Incident,Zone B,4,SOC Analyst
INC-101868,08-Jun-2026 15:52,cyber-intrusion,Zone C,3,SOC Analyst
INC-101869,31-May-2026 00:01,Cyber Incident,Zone E,,Hotline
INC-101870,2026-06-18 02:18,Environmental Risk,Zone F,Low,Field Officer
INC-101871,29-May-2026 11:17,CYBER,Zone G,High,Hotline
INC-101872,02-May-2026 17:11,Intrusion Attempt,Zone D,,
INC-101873,07/17/2026 20:39,env. hazard,,High,Auto-Sensor
INC-101874,07/05/2026 05:27,physical breach,Zone J,Low,Field Officer
INC-101875,03-May-2026 12:14,Environmental Risk,Zone A,,Auto-Sensor
INC-101876,19-May-2026 11:06,malware detected,Zone F,3,SOC Analyst
INC-101877,18-Jul-2026 20:28,perimeter breach,,Medium,Hotline
INC-101878,2026-05-09 03:35,PHYSICAL BREACH,Zone J,Critical,Hotline
INC-101879,13-Jun-2026 17:54,CYBER,Zone G,Low,SOC Analyst
INC-101880,2026-06-08 20:34,unauthorized-access,Zone B,Low,Auto-Sensor
INC-101881,2026-05-27 15:53,unauthorized-access,Zone C,Medium,
INC-101882,05/06/2026 05:18,ENVIRONMENTAL,,Low,SOC Analyst
INC-101883,28-May-2026 01:36,Physical Security,Zone C,High,Auto-Sensor
INC-101884,19-May-2026 03:22,env. hazard,Zone H,High,Hotline
INC-101885,06/01/2026 02:40,Other,Zone E,Medium,SOC Analyst
INC-101886,2026-06-18 18:01,Environmental Risk,Zone C,High,Auto-Sensor
INC-101887,05/31/2026 14:31,perimeter breach,Zone E,Critical,Hotline
INC-101888,2026-05-25 10:00,env. hazard,Zone B,Medium,Field Officer
INC-101889,2026-07-08 23:58,malware detected,Zone E,Low,
INC-101890,14-Jun-2026 00:17,unclassified,Zone H,3,
INC-101891,26-Jun-2026 18:05,cyber-intrusion,Zone I,Critical,Field Officer
INC-101892,2026-05-23 11:42,env. hazard,Zone C,Medium,Hotline
INC-101893,2026-05-10 06:20,physical breach,,Medium,SOC Analyst
INC-101894,19-Jul-2026 00:36,Intrusion,Zone B,Low,Hotline
INC-101895,14-Jul-2026 00:48,unclassified,Zone A,Medium,Field Officer
INC-101896,05/25/2026 14:52,unclassified,Zone E,3,
INC-101897,07/23/2026 19:57,CYBER,Zone A,Medium,
INC-101898,2026-06-23 18:20,intrusion detected,Zone G,Critical,Field Officer
INC-101899,2026-05-15 22:49,CYBER,Zone B,Medium,SOC Analyst
INC-101900,05/19/2026 19:09,weather alert,Zone C,3,Hotline
INC-101901,05/13/2026 03:23,malware detected,Zone D,Medium,Auto-Sensor
INC-101902,2026-07-13 21:23,Intrusion,Zone E,High,SOC Analyst
INC-101903,16-Jun-2026 08:57,phishing attempt,Zone A,High,Hotline
INC-101904,07/24/2026 10:15,Intrusion,Zone B,Low,
INC-101905,2026-05-10 05:04,physical breach,Zone D,Medium,
INC-101906,06/05/2026 00:00,malware detected,,Medium,
INC-101907,05/27/2026 18:44,cyber-intrusion,Zone A,,
INC-101908,08-May-2026 00:10,Other,Zone A,Medium,Auto-Sensor
INC-101909,06-Jul-2026 06:04,cyber-intrusion,Zone A,Low,Field Officer
INC-101910,2026-07-13 02:05,Intrusion,Zone H,Medium,
INC-101911,29-May-2026 02:47,env. hazard,,Medium,SOC Analyst
INC-101912,2026-05-05 15:36,ENVIRONMENTAL,Zone E,4,SOC Analyst
INC-101913,18-May-2026 18:39,ENVIRONMENTAL,,3,Auto-Sensor
INC-101914,12-Jun-2026 14:59,unauthorized-access,,Low,
INC-101915,2026-07-27 17:34,cyber-intrusion,Zone F,Low,Hotline
INC-101916,2026-05-25 20:13,unauthorized-access,Zone J,High,Auto-Sensor
INC-101917,05/25/2026 11:39,phishing attempt,Zone C,Critical,Hotline
INC-101918,2026-05-28 21:33,Intrusion Attempt,,4,Hotline
INC-101919,2026-06-11 16:54,intrusion detected,Zone J,Low,Field Officer
INC-101920,16-Jul-2026 03:12,Other,Zone G,,SOC Analyst
INC-101921,2026-06-13 20:27,INTRUSION,,High,
INC-101922,15-May-2026 13:31,phishing attempt,Zone D,3,Auto-Sensor
INC-101923,07/03/2026 09:04,ENVIRONMENTAL,Zone C,3,
INC-101924,05/02/2026 21:48,env. hazard,Zone D,3,SOC Analyst
INC-101925,05/09/2026 18:52,unclassified,Zone F,High,Field Officer
INC-101926,06/18/2026 21:08,env. hazard,Zone E,Medium,Hotline
INC-101927,16-Jul-2026 19:07,INTRUSION,Zone H,Medium,Hotline
INC-101928,20-Jun-2026 16:34,INTRUSION,Zone D,Low,
INC-101929,08-Jun-2026 03:27,PHYSICAL BREACH,Zone B,Medium,Auto-Sensor
INC-101930,06/23/2026 22:25,unclassified,Zone F,High,
INC-101931,28-May-2026 20:57,intrusion detected,Zone A,Critical,Auto-Sensor
INC-101932,2026-07-27 15:06,unauthorized-access,,High,Auto-Sensor
INC-101933,05/05/2026 07:40,Intrusion,,Medium,Hotline
INC-101934,07/02/2026 02:49,cyber-intrusion,Zone I,4,Field Officer
INC-101935,28-May-2026 03:05,malware detected,,High,Hotline
INC-101936,12-May-2026 06:09,ENVIRONMENTAL,Zone C,Critical,SOC Analyst
INC-101937,07/07/2026 12:59,physical breach,Zone H,Low,SOC Analyst
INC-101938,09-Jun-2026 17:01,Other,Zone D,Critical,Field Officer
INC-101939,2026-05-31 04:45,Physical Security,Zone F,Medium,Auto-Sensor
INC-101940,2026-06-21 02:13,N/A,Zone J,Low,Auto-Sensor
INC-101941,07/17/2026 03:47,Environmental Risk,Zone J,Medium,Auto-Sensor
INC-101942,06/29/2026 09:56,intrusion detected,,Medium,
INC-101943,22-Jun-2026 16:06,env. hazard,Zone F,Medium,SOC Analyst
INC-101944,01-May-2026 17:59,intrusion detected,Zone B,Low,Auto-Sensor
INC-101945,2026-07-07 04:46,Cyber Incident,Zone E,High,Hotline
INC-101946,2026-07-23 01:48,cyber-intrusion,Zone G,Medium,
INC-101947,2026-06-15 10:14,malware detected,Zone J,3,
INC-101948,08-Jun-2026 11:42,phishing attempt,Zone G,High,SOC Analyst
INC-101949,2026-07-01 02:59,weather alert,Zone C,4,SOC Analyst
INC-101950,06/06/2026 17:06,CYBER,,Low,Field Officer
INC-101951,12-May-2026 19:19,unclassified,Zone G,Medium,Hotline
INC-101952,29-Apr-2026 03:20,intrusion detected,Zone C,High,
INC-101953,05/31/2026 19:58,misc incident,Zone J,Medium,SOC Analyst
INC-101954,05/10/2026 00:15,Physical Security,,Medium,SOC Analyst
INC-101955,07/14/2026 23:23,phishing attempt,Zone F,Medium,
INC-101956,05/10/2026 03:07,physical breach,Zone I,High,Field Officer
INC-101957,07/13/2026 07:35,cyber-intrusion,Zone I,High,SOC Analyst
INC-101958,07/23/2026 04:02,intrusion detected,Zone B,High,SOC Analyst
INC-101959,24-May-2026 00:17,PHYSICAL BREACH,Zone E,Medium,Auto-Sensor
INC-101960,2026-07-10 06:20,PHYSICAL BREACH,Zone J,,
INC-101961,06/03/2026 02:52,INTRUSION,Zone H,Low,
INC-101962,07/19/2026 23:28,Cyber Incident,,4,SOC Analyst
INC-101963,05/17/2026 23:27,env. hazard,Zone A,Medium,
INC-101964,08-Jun-2026 23:42,malware detected,Zone I,Medium,Field Officer
INC-101965,2026-06-07 10:13,env. hazard,Zone B,3,SOC Analyst
INC-101966,06/06/2026 08:22,perimeter breach,Zone H,Critical,SOC Analyst
INC-101967,14-Jun-2026 12:56,weather alert,Zone G,Low,Field Officer
INC-101968,06/14/2026 04:58,cyber-intrusion,,High,
INC-101969,2026-06-06 12:06,perimeter breach,Zone A,Medium,Field Officer
INC-101970,09-May-2026 22:20,Environmental Risk,Zone A,Medium,Hotline
INC-101971,07/02/2026 00:26,Intrusion Attempt,Zone I,4,Field Officer
INC-101972,24-May-2026 05:04,env. hazard,Zone H,Medium,
INC-101973,03-Jun-2026 06:19,Cyber Incident,Zone F,3,Auto-Sensor
INC-101974,21-Jun-2026 10:54,Intrusion,Zone B,Medium,SOC Analyst
INC-101975,21-May-2026 08:26,CYBER,Zone J,Critical,Auto-Sensor
INC-101976,2026-06-24 06:47,Intrusion,,Medium,Auto-Sensor
INC-101977,2026-06-25 22:33,phishing attempt,,High,
INC-101978,06/15/2026 03:41,cyber-intrusion,Zone G,Medium,Field Officer
INC-101979,2026-05-20 09:49,cyber-intrusion,Zone E,Low,
INC-101980,12-Jul-2026 20:38,Intrusion Attempt,,3,Field Officer
INC-101981,2026-05-15 14:39,perimeter breach,Zone I,Medium,Auto-Sensor
INC-101982,07/05/2026 16:27,unclassified,Zone D,High,Hotline
INC-101983,01-Jun-2026 11:22,malware detected,Zone J,Low,Hotline
INC-101984,05/21/2026 06:15,ENVIRONMENTAL,,Medium,
INC-101985,2026-06-09 20:02,malware detected,Zone C,High,Field Officer
INC-101986,07/15/2026 04:36,cyber-intrusion,Zone I,,Auto-Sensor
INC-101987,13-Jun-2026 21:04,intrusion detected,,Low,Hotline
INC-101988,28-May-2026 10:21,env. hazard,Zone I,4,
INC-101989,06/27/2026 18:24,N/A,Zone A,Medium,Hotline
INC-101990,05/04/2026 06:24,Physical Security,,High,Hotline
INC-101991,07/21/2026 05:36,phishing attempt,Zone G,Medium,SOC Analyst
INC-101992,2026-06-13 21:56,ENVIRONMENTAL,Zone E,Medium,
INC-101993,2026-07-09 18:25,ENVIRONMENTAL,Zone A,High,Auto-Sensor
INC-101994,2026-06-22 22:34,misc incident,Zone I,Medium,Field Officer
INC-101995,30-Apr-2026 17:55,malware detected,Zone A,Low,Field Officer
INC-101996,2026-06-06 11:45,unauthorized-access,,Critical,SOC Analyst
INC-101997,30-Apr-2026 07:17,misc incident,Zone G,Medium,
INC-101998,05-May-2026 21:46,Physical Security,Zone I,Medium,SOC Analyst
INC-101999,18-Jul-2026 22:04,Intrusion Attempt,Zone D,3,Field Officer
INC-102000,05/28/2026 19:55,Physical Security,Zone F,Medium,Hotline
INC-102001,27-May-2026 04:00,Intrusion Attempt,Zone F,Medium,Field Officer
INC-102002,2026-07-03 07:30,intrusion detected,Zone B,High,Field Officer
INC-102003,07/21/2026 20:41,PHYSICAL BREACH,Zone I,Low,SOC Analyst
INC-102004,06/24/2026 01:33,CYBER,Zone B,4,Field Officer
INC-102005,2026-05-11 15:30,Cyber Incident,Zone D,High,Auto-Sensor
INC-102006,07/19/2026 16:14,malware detected,Zone A,Low,Hotline
INC-102007,15-Jul-2026 12:08,Physical Security,,3,SOC Analyst
INC-102008,2026-07-06 15:17,INTRUSION,Zone G,3,Auto-Sensor
INC-102009,17-May-2026 05:14,cyber-intrusion,Zone G,Medium,Field Officer
INC-102010,05/10/2026 23:42,ENVIRONMENTAL,Zone I,High,Field Officer
INC-102011,2026-06-07 06:39,Environmental Risk,Zone D,Medium,Auto-Sensor
INC-102012,2026-05-25 19:41,PHYSICAL BREACH,Zone G,4,Hotline
INC-102013,04/29/2026 23:11,Environmental Risk,Zone I,4,Auto-Sensor
INC-102014,05/08/2026 02:45,misc incident,Zone J,High,Hotline
INC-102015,05/22/2026 11:46,Intrusion,Zone E,Medium,SOC Analyst
INC-102016,06/09/2026 00:07,PHYSICAL BREACH,,Medium,Hotline
INC-102017,2026-06-15 21:09,Physical Security,Zone J,Low,
INC-102018,27-Jun-2026 15:27,N/A,Zone I,Medium,Hotline
INC-102019,20-Jul-2026 22:30,Cyber Incident,Zone D,Critical,SOC Analyst
INC-102020,03-Jul-2026 18:07,unauthorized-access,,Medium,
INC-102021,2026-05-28 03:50,N/A,Zone I,3,Field Officer
INC-102022,2026-06-23 12:25,physical breach,Zone H,Critical,SOC Analyst
INC-102023,2026-05-26 22:11,env. hazard,Zone E,Medium,Auto-Sensor
INC-102024,05/01/2026 05:26,physical breach,Zone C,High,
INC-102025,05/08/2026 15:21,Other,Zone F,Medium,
INC-102026,07/22/2026 18:13,misc incident,,High,Hotline
INC-102027,05/17/2026 08:45,Environmental Risk,,Medium,Hotline
INC-102028,2026-04-29 18:03,Cyber Incident,Zone E,Medium,Auto-Sensor
INC-102029,05/22/2026 11:53,INTRUSION,Zone A,Low,Field Officer
INC-102030,05/23/2026 02:21,PHYSICAL BREACH,Zone D,Medium,Auto-Sensor
INC-102031,2026-05-19 15:38,misc incident,,High,Auto-Sensor
INC-102032,16-Jun-2026 07:47,cyber-intrusion,Zone E,Low,
INC-102033,28-May-2026 11:52,intrusion detected,Zone I,3,Hotline
INC-102034,2026-07-05 13:55,ENVIRONMENTAL,Zone C,Low,SOC Analyst
INC-102035,06/19/2026 14:28,CYBER,Zone F,High,
INC-102036,01-May-2026 14:54,intrusion detected,Zone D,,SOC Analyst
INC-102037,05/11/2026 05:30,Environmental Risk,Zone C,Medium,Hotline
INC-102038,03-Jul-2026 03:36,Cyber Incident,Zone G,Medium,
INC-102039,07/20/2026 08:24,Intrusion,Zone H,Critical,Field Officer
INC-102040,07/02/2026 13:46,cyber-intrusion,Zone C,Medium,Field Officer
INC-102041,2026-07-07 17:57,env. hazard,Zone I,3,Field Officer
INC-102042,30-Apr-2026 20:25,intrusion detected,Zone H,Medium,SOC Analyst
INC-102043,30-Apr-2026 10:13,malware detected,,High,Hotline
INC-102044,05/12/2026 14:47,ENVIRONMENTAL,Zone H,High,SOC Analyst
INC-102045,07/19/2026 09:07,Intrusion Attempt,Zone A,3,Field Officer
INC-102046,05/23/2026 07:57,malware detected,Zone C,Low,Auto-Sensor
INC-102047,06/05/2026 21:12,intrusion detected,Zone D,High,SOC Analyst
INC-102048,30-Apr-2026 14:00,CYBER,Zone C,High,SOC Analyst
INC-102049,2026-07-14 03:50,Intrusion Attempt,Zone C,High,Hotline
INC-102050,2026-05-13 09:10,weather alert,Zone G,Medium,
INC-102051,2026-07-24 19:28,Physical Security,Zone B,High,
INC-102052,02-May-2026 01:11,misc incident,Zone A,High,Field Officer
INC-102053,06/19/2026 02:30,phishing attempt,Zone I,3,Hotline
INC-102054,2026-05-13 13:47,CYBER,Zone C,Medium,Hotline
INC-102055,02-Jul-2026 22:34,unauthorized-access,,Medium,Field Officer
INC-102056,06/20/2026 03:59,weather alert,Zone D,Medium,
INC-102057,14-Jul-2026 00:08,Cyber Incident,Zone H,High,
INC-102058,2026-06-27 02:03,unclassified,Zone D,Low,Hotline
INC-102059,05/04/2026 14:50,N/A,Zone D,Medium,Auto-Sensor
INC-102060,06/03/2026 04:04,PHYSICAL BREACH,Zone G,Low,Hotline
INC-102061,25-Jul-2026 15:37,malware detected,,High,SOC Analyst
INC-102062,2026-07-26 08:21,unclassified,Zone A,Low,SOC Analyst
INC-102063,30-May-2026 19:32,env. hazard,,Medium,Field Officer
INC-102064,2026-06-15 12:48,Intrusion,,3,Field Officer
INC-102065,2026-06-23 17:14,malware detected,Zone C,Low,Hotline
INC-102066,06/06/2026 14:19,unclassified,Zone G,Critical,Hotline
INC-102067,18-May-2026 21:33,PHYSICAL BREACH,Zone E,Medium,
INC-102068,20-Jun-2026 14:51,cyber-intrusion,,Low,Auto-Sensor
INC-102069,07/03/2026 17:30,Other,Zone J,High,
INC-102070,15-Jun-2026 19:11,phishing attempt,Zone E,High,Auto-Sensor
INC-102071,07/09/2026 19:49,malware detected,Zone G,Low,SOC Analyst
INC-102072,06/07/2026 15:31,Cyber Incident,Zone G,Medium,Auto-Sensor
INC-102073,05/17/2026 06:50,Intrusion Attempt,,,SOC Analyst
INC-102074,2026-06-29 03:22,ENVIRONMENTAL,Zone C,High,SOC Analyst
INC-102075,2026-06-04 14:57,intrusion detected,Zone E,High,Field Officer
INC-102076,07/06/2026 13:04,cyber-intrusion,Zone A,High,Auto-Sensor
INC-102077,2026-05-28 01:57,perimeter breach,Zone H,Medium,SOC Analyst
INC-102078,07/16/2026 06:00,weather alert,Zone E,Medium,Auto-Sensor
INC-102079,2026-05-05 01:07,ENVIRONMENTAL,,Medium,Hotline
INC-102080,07/06/2026 16:54,unauthorized-access,Zone J,3,SOC Analyst
INC-102081,05/08/2026 06:58,weather alert,Zone H,Low,Hotline
INC-102082,07-Jun-2026 05:57,weather alert,Zone C,High,
INC-102083,29-May-2026 06:11,ENVIRONMENTAL,,High,SOC Analyst
INC-102084,06/08/2026 00:36,physical breach,Zone A,High,Auto-Sensor
INC-102085,2026-06-29 22:15,phishing attempt,Zone F,High,SOC Analyst
INC-102086,06-Jun-2026 00:21,weather alert,Zone A,Critical,Field Officer
INC-102087,19-Jun-2026 04:58,Environmental Risk,,3,
INC-102088,05-Jul-2026 18:24,Intrusion Attempt,Zone J,High,Field Officer
INC-102089,2026-05-31 17:26,Intrusion,Zone D,High,Hotline
INC-102090,2026-07-21 22:28,INTRUSION,Zone I,4,SOC Analyst
INC-102091,2026-06-01 12:23,Intrusion,Zone E,,
INC-102092,07/26/2026 11:07,Intrusion Attempt,Zone H,4,
INC-102093,2026-05-30 13:38,Environmental Risk,,High,Auto-Sensor
INC-102094,29-May-2026 06:40,intrusion detected,Zone J,High,SOC Analyst
INC-102095,06/18/2026 23:38,PHYSICAL BREACH,Zone B,Low,Field Officer
INC-102096,2026-06-21 12:15,CYBER,,Low,Field Officer
INC-102097,06/23/2026 21:42,PHYSICAL BREACH,Zone C,High,Hotline
INC-102098,06/16/2026 09:51,malware detected,Zone B,Medium,Hotline
INC-102099,07/18/2026 09:09,cyber-intrusion,Zone E,Medium,SOC Analyst
INC-102100,2026-06-24 07:23,Intrusion,Zone J,High,Hotline
INC-102101,10-Jul-2026 14:14,cyber-intrusion,Zone H,High,Field Officer
INC-102102,06-Jun-2026 09:45,malware detected,Zone J,,Field Officer
INC-102103,07/08/2026 19:34,intrusion detected,Zone H,,
INC-102104,06/02/2026 02:37,unauthorized-access,Zone B,Medium,Field Officer
INC-102105,05/07/2026 02:39,cyber-intrusion,,Medium,
INC-102106,06/17/2026 05:09,INTRUSION,Zone I,High,SOC Analyst
INC-102107,2026-06-05 00:49,Physical Security,Zone F,Low,SOC Analyst
INC-102108,2026-06-08 10:09,PHYSICAL BREACH,Zone A,Low,Hotline
INC-102109,28-Jun-2026 09:24,ENVIRONMENTAL,Zone C,Medium,Auto-Sensor
INC-102110,2026-06-22 18:40,env. hazard,Zone E,Medium,SOC Analyst
INC-102111,10-Jun-2026 03:38,env. hazard,Zone I,Low,SOC Analyst
INC-102112,17-Jul-2026 08:35,physical breach,Zone F,High,Hotline
INC-102113,2026-05-30 04:14,malware detected,,Critical,SOC Analyst
INC-102114,2026-07-06 04:46,intrusion detected,Zone G,Medium,Auto-Sensor
INC-102115,27-Jun-2026 10:38,perimeter breach,Zone G,Low,Hotline
INC-102116,06-Jul-2026 05:09,cyber-intrusion,Zone C,Medium,SOC Analyst
INC-102117,05/07/2026 22:52,weather alert,,Medium,Hotline
INC-102118,2026-06-01 04:50,physical breach,,Low,Hotline
INC-102119,2026-05-16 03:31,Intrusion,Zone D,Medium,Hotline
INC-102120,2026-06-18 07:34,INTRUSION,Zone J,4,
INC-102121,21-Jun-2026 22:15,intrusion detected,Zone D,Critical,Hotline
INC-102122,05/16/2026 03:49,physical breach,Zone F,Critical,SOC Analyst
INC-102123,06-May-2026 17:17,intrusion detected,Zone J,Critical,Hotline
INC-102124,2026-06-24 07:13,ENVIRONMENTAL,Zone A,Critical,
INC-102125,07-Jul-2026 21:26,ENVIRONMENTAL,,,SOC Analyst
INC-102126,05/25/2026 22:31,Other,Zone G,High,SOC Analyst
INC-102127,2026-07-07 02:54,INTRUSION,Zone G,Medium,
INC-102128,27-Jul-2026 13:38,Environmental Risk,Zone G,Critical,
INC-102129,07/07/2026 06:00,cyber-intrusion,Zone C,Low,SOC Analyst
INC-102130,07/05/2026 01:25,Environmental Risk,Zone C,3,
INC-102131,05-May-2026 01:20,unauthorized-access,Zone J,3,SOC Analyst
INC-102132,2026-07-16 12:06,PHYSICAL BREACH,Zone B,High,
INC-102133,28-Jun-2026 16:26,weather alert,Zone J,Critical,Hotline
INC-102134,21-Jun-2026 10:35,cyber-intrusion,Zone F,Low,Field Officer
INC-102135,2026-06-30 09:26,Cyber Incident,,Low,Auto-Sensor
INC-102136,05/23/2026 21:05,Physical Security,Zone A,Medium,SOC Analyst
INC-102137,08-Jul-2026 15:53,intrusion detected,Zone H,Low,Auto-Sensor
INC-102138,18-Jun-2026 03:01,intrusion detected,Zone J,High,SOC Analyst
INC-102139,2026-07-09 17:05,weather alert,Zone I,4,Auto-Sensor
INC-102140,06/27/2026 17:59,malware detected,Zone E,High,Field Officer
INC-102141,06-Jun-2026 18:47,phishing attempt,Zone D,3,
INC-102142,06/13/2026 02:26,physical breach,,High,Field Officer
INC-102143,2026-06-20 13:49,malware detected,,3,Field Officer
INC-102144,06/27/2026 19:05,misc incident,Zone G,Medium,SOC Analyst
INC-102145,06/06/2026 14:56,weather alert,,Low,Hotline
INC-102146,15-May-2026 19:59,cyber-intrusion,Zone D,Low,SOC Analyst
INC-102147,05/11/2026 01:58,Intrusion Attempt,Zone B,High,SOC Analyst
INC-102148,07/16/2026 19:13,Cyber Incident,Zone E,Low,
INC-102149,11-Jul-2026 21:20,CYBER,Zone J,Medium,Hotline
INC-102150,02-May-2026 14:32,unauthorized-access,,Medium,Hotline
INC-102151,2026-05-02 02:31,Physical Security,Zone E,Medium,Field Officer
INC-102152,25-May-2026 19:14,CYBER,Zone B,4,
INC-102153,05/21/2026 14:35,weather alert,Zone I,High,Auto-Sensor
INC-102154,2026-05-22 17:19,intrusion detected,Zone C,Low,Auto-Sensor
INC-102155,23-Jun-2026 05:59,INTRUSION,Zone D,4,Auto-Sensor
INC-102156,07/27/2026 02:02,Environmental Risk,,Critical,Hotline
INC-102157,06/29/2026 18:18,N/A,Zone A,Medium,
INC-102158,23-Jul-2026 22:36,malware detected,Zone B,Medium,Auto-Sensor
INC-102159,2026-05-07 15:21,malware detected,Zone D,Medium,SOC Analyst
INC-102160,22-Jul-2026 18:43,Environmental Risk,Zone E,High,Field Officer
INC-102161,05/26/2026 17:05,weather alert,Zone B,Critical,Hotline
INC-102162,2026-07-06 18:57,PHYSICAL BREACH,Zone C,High,Auto-Sensor
INC-102163,22-Jun-2026 07:51,misc incident,Zone H,Medium,Field Officer
INC-102164,06/23/2026 13:43,Environmental Risk,Zone C,Medium,Field Officer
INC-102165,2026-05-19 21:13,env. hazard,Zone B,Low,Auto-Sensor
INC-102166,16-Jun-2026 21:02,perimeter breach,,Medium,Field Officer
INC-102167,21-May-2026 10:33,Intrusion Attempt,,Low,
INC-102168,06/14/2026 10:43,Other,,Low,Field Officer
INC-102169,07/23/2026 00:38,physical breach,Zone H,Low,
INC-102170,05/07/2026 09:35,physical breach,Zone J,3,SOC Analyst
INC-102171,2026-05-11 19:14,phishing attempt,Zone I,3,SOC Analyst
INC-102172,05/31/2026 00:57,phishing attempt,Zone E,Medium,SOC Analyst
INC-102173,2026-06-03 17:53,cyber-intrusion,Zone H,Medium,Field Officer
INC-102174,07/27/2026 21:07,cyber-intrusion,Zone A,Medium,Auto-Sensor
INC-102175,2026-07-01 04:36,misc incident,Zone A,Low,Field Officer
INC-102176,22-May-2026 16:11,misc incident,Zone F,High,SOC Analyst
INC-102177,01-Jun-2026 07:23,weather alert,Zone G,Critical,Auto-Sensor
INC-102178,05/28/2026 09:19,intrusion detected,Zone F,Medium,
INC-102179,05/14/2026 03:42,Intrusion Attempt,Zone C,High,Field Officer
INC-102180,2026-05-21 21:09,malware detected,Zone I,High,Hotline
INC-102181,2026-07-27 12:48,Intrusion Attempt,Zone B,4,Field Officer
INC-102182,16-Jul-2026 03:49,misc incident,Zone I,High,
INC-102183,2026-05-13 11:01,perimeter breach,Zone J,High,
INC-102184,2026-06-24 12:20,malware detected,Zone C,Critical,Field Officer
INC-102185,2026-07-04 14:54,cyber-intrusion,Zone D,Low,
INC-102186,10-Jul-2026 03:00,ENVIRONMENTAL,,High,
INC-102187,05/23/2026 12:01,ENVIRONMENTAL,Zone A,Critical,SOC Analyst
INC-102188,06/11/2026 22:56,cyber-intrusion,Zone F,High,Auto-Sensor
INC-102189,05/09/2026 13:53,physical breach,Zone A,Low,Auto-Sensor
INC-102190,07/19/2026 23:39,Other,,High,
INC-102191,18-Jun-2026 16:01,ENVIRONMENTAL,Zone J,Critical,Field Officer
INC-102192,13-Jun-2026 11:24,Environmental Risk,Zone F,High,SOC Analyst
INC-102193,12-May-2026 04:12,Intrusion,,,
INC-102194,07/12/2026 13:04,unauthorized-access,Zone D,4,SOC Analyst
INC-102195,25-May-2026 20:09,Physical Security,Zone J,Low,
INC-102196,16-Jul-2026 15:38,weather alert,,High,Hotline
INC-102197,07/14/2026 17:24,malware detected,Zone G,Medium,Field Officer
INC-102198,06/08/2026 16:44,env. hazard,Zone I,Medium,Auto-Sensor
INC-102199,30-May-2026 18:50,physical breach,Zone G,,Auto-Sensor
INC-102200,2026-07-01 09:22,perimeter breach,Zone F,Low,Auto-Sensor
INC-102201,07/08/2026 06:04,env. hazard,,High,
INC-102202,2026-07-07 22:19,Intrusion,,3,
INC-102203,2026-07-13 12:35,intrusion detected,Zone E,High,
INC-102204,05/28/2026 10:22,ENVIRONMENTAL,Zone C,Low,Field Officer
INC-102205,07-May-2026 07:59,Intrusion Attempt,Zone C,High,SOC Analyst
INC-102206,2026-06-27 12:40,Intrusion,Zone G,High,Auto-Sensor
INC-102207,2026-07-13 16:49,ENVIRONMENTAL,Zone F,High,
INC-102208,2026-07-13 20:36,Intrusion Attempt,Zone E,High,Field Officer
INC-102209,06/22/2026 07:56,INTRUSION,Zone C,Low,Field Officer
INC-102210,07/05/2026 16:03,unauthorized-access,Zone B,High,SOC Analyst
INC-102211,07/24/2026 00:49,phishing attempt,Zone G,High,
INC-102212,2026-07-10 03:12,Intrusion,,High,Hotline
INC-102213,04-Jul-2026 05:51,ENVIRONMENTAL,Zone J,Medium,Hotline
INC-102214,07-Jul-2026 00:53,Cyber Incident,Zone D,,
INC-102215,05/27/2026 01:42,intrusion detected,Zone F,4,
INC-102216,13-Jul-2026 01:36,N/A,Zone A,Critical,Auto-Sensor
INC-102217,2026-05-02 03:40,Other,,Low,Hotline
INC-102218,2026-07-26 14:59,Cyber Incident,Zone J,Medium,Auto-Sensor
INC-102219,2026-05-25 08:06,PHYSICAL BREACH,,Critical,SOC Analyst
INC-102220,03-Jul-2026 16:35,cyber-intrusion,Zone I,Medium,Field Officer
INC-102221,2026-05-25 12:13,Cyber Incident,Zone E,Medium,Field Officer
