response_id,dispatch_time,arrival_time,unit,zone_code,response_status,shift
OPS-201479,2026-07-22 15:29,2026-07-22 15:36,Bravo Unit,A,Under Investigation,Day
OPS-201480,2026-05-18 18:44,2026-05-18 18:54,Echo Unit,G,Resolved,Night
OPS-201481,2026-05-06 21:33,2026-05-06 21:45,Golf Unit,G,Closed,Night
OPS-201482,2026-07-19 11:25,2026-07-19 11:28,Delta Unit,A,Closed,Day
OPS-201483,2026-07-27 17:58,2026-07-27 18:08,Delta Unit,F,Resolved,Day
OPS-201484,2026-05-17 20:59,2026-05-17 21:08,Alpha Unit,F,Resolved,Night
OPS-201485,2026-05-02 06:40,2026-05-02 06:52,Bravo Unit,J,Resolved,Day
OPS-201486,2026-06-09 03:51,2026-06-09 04:07,Golf Unit,D,Under Investigation,Night
OPS-201487,2026-06-21 21:20,2026-06-21 21:28,Alpha Unit,F,Resolved,Night
OPS-201488,2026-05-24 15:31,2026-05-24 15:38,Delta Unit,I,Resolved,Day
OPS-201489,2026-06-08 12:02,2026-06-08 12:14,Hotel Unit,J,Resolved,Day
OPS-201490,2026-06-23 01:46,2026-06-23 02:00,Golf Unit,D,Resolved,Night
OPS-201491,2026-06-15 06:14,2026-06-15 06:21,Golf Unit,C,Resolved,Day
OPS-201492,2026-06-22 16:34,2026-06-22 16:42,Foxtrot Unit,A,Resolved,Day
OPS-201493,2026-06-09 00:11,2026-06-09 00:21,Hotel Unit,I,Resolved,Night
OPS-201494,2026-07-18 04:01,2026-07-18 04:13,Delta Unit,C,Under Investigation,Night
OPS-201495,2026-05-31 04:37,2026-05-31 04:48,Hotel Unit,C,Resolved,Night
OPS-201496,2026-06-20 15:00,2026-06-20 15:11,Delta Unit,B,Resolved,Day
OPS-201497,2026-05-20 13:46,2026-05-20 13:49,Hotel Unit,H,Escalated,Day
OPS-201498,2026-06-21 22:26,2026-06-21 22:43,Hotel Unit,D,Resolved,Night
OPS-201499,2026-06-12 20:04,2026-06-12 20:14,Charlie Unit,E,Resolved,Night
OPS-201500,2026-07-24 05:07,2026-07-24 05:22,Foxtrot Unit,J,Resolved,Night
OPS-201501,2026-05-11 15:03,2026-05-11 15:13,Bravo Unit,F,Resolved,Day
OPS-201502,2026-06-14 14:06,2026-06-14 14:20,Echo Unit,F,Resolved,Day
OPS-201503,2026-06-06 14:30,2026-06-06 14:48,Delta Unit,J,Closed,Day
OPS-201504,2026-06-15 08:34,2026-06-15 08:48,Alpha Unit,A,Resolved,Day
OPS-201505,2026-07-14 18:47,2026-07-14 19:02,Delta Unit,I,Resolved,Night
OPS-201506,2026-06-20 03:06,2026-06-20 03:17,Alpha Unit,J,Resolved,Night
OPS-201507,2026-05-01 06:11,2026-05-01 06:22,Golf Unit,H,Resolved,Day
OPS-201508,2026-05-12 13:43,2026-05-12 14:09,Alpha Unit,D,Under Investigation,Day
OPS-201509,2026-06-02 05:57,2026-06-02 06:07,Hotel Unit,G,Resolved,Night
OPS-201510,2026-06-28 12:15,2026-06-28 12:28,Charlie Unit,H,Under Investigation,Day
OPS-201511,2026-07-18 19:48,2026-07-18 19:53,Golf Unit,I,Closed,Night
OPS-201512,2026-05-11 08:35,2026-05-11 08:46,Foxtrot Unit,A,Resolved,Day
OPS-201513,2026-06-26 12:35,2026-06-26 12:50,Golf Unit,C,Resolved,Day
OPS-201514,2026-05-06 17:46,2026-05-06 17:53,Alpha Unit,A,Resolved,Day
OPS-201515,2026-07-13 17:30,2026-07-13 17:38,Foxtrot Unit,A,Closed,Day
OPS-201516,2026-05-01 12:49,2026-05-01 12:56,Delta Unit,E,Resolved,Day
OPS-201517,2026-07-27 22:13,2026-07-27 22:22,Hotel Unit,G,Resolved,Night
OPS-201518,2026-05-30 15:19,2026-05-30 15:23,Delta Unit,J,Closed,Day
OPS-201519,2026-05-04 19:58,2026-05-04 20:09,Hotel Unit,F,Resolved,Night
OPS-201520,2026-07-18 01:33,2026-07-18 01:46,Bravo Unit,F,Resolved,Night
OPS-201521,2026-06-16 14:07,2026-06-16 14:28,Golf Unit,D,Escalated,Day
OPS-201522,2026-06-05 14:22,2026-06-05 14:42,Charlie Unit,D,Closed,Day
OPS-201523,2026-07-12 23:09,2026-07-12 23:21,Golf Unit,C,Resolved,Night
OPS-201524,2026-06-16 04:14,2026-06-16 04:29,Charlie Unit,C,Resolved,Night
OPS-201525,2026-07-03 07:25,2026-07-03 07:31,Foxtrot Unit,B,Resolved,Day
OPS-201526,2026-06-10 07:17,2026-06-10 07:33,Bravo Unit,F,Resolved,Day
OPS-201527,2026-06-27 05:30,2026-06-27 05:44,Bravo Unit,B,Resolved,Night
OPS-201528,2026-05-23 05:23,2026-05-23 05:35,Charlie Unit,H,Under Investigation,Night
OPS-201529,2026-05-17 23:35,2026-05-17 23:42,Alpha Unit,B,Closed,Night
OPS-201530,2026-06-05 02:31,2026-06-05 02:46,Hotel Unit,D,Resolved,Night
OPS-201531,2026-06-27 03:23,2026-06-27 03:33,Bravo Unit,A,Resolved,Night
OPS-201532,2026-06-11 06:27,2026-06-11 06:39,Foxtrot Unit,G,Resolved,Day
OPS-201533,2026-06-17 23:10,2026-06-17 23:14,Hotel Unit,C,Resolved,Night
OPS-201534,2026-06-26 08:14,2026-06-26 08:25,Foxtrot Unit,H,Resolved,Day
OPS-201535,2026-05-10 08:36,2026-05-10 08:49,Hotel Unit,F,Resolved,Day
OPS-201536,2026-06-07 09:24,2026-06-07 09:36,Alpha Unit,F,Resolved,Day
OPS-201537,2026-07-26 12:48,2026-07-26 12:56,Foxtrot Unit,I,Resolved,Day
OPS-201538,2026-06-10 15:47,2026-06-10 16:05,Bravo Unit,D,Resolved,Day
OPS-201539,2026-05-22 07:46,2026-05-22 07:53,Charlie Unit,H,Under Investigation,Day
OPS-201540,2026-05-21 16:08,2026-05-21 16:11,Hotel Unit,F,Resolved,Day
OPS-201541,2026-07-06 16:41,2026-07-06 16:47,Golf Unit,J,Escalated,Day
OPS-201542,2026-07-10 16:35,2026-07-10 16:42,Hotel Unit,E,Under Investigation,Day
OPS-201543,2026-05-20 11:17,2026-05-20 11:22,Golf Unit,E,Closed,Day
OPS-201544,2026-07-14 21:59,2026-07-14 22:14,Delta Unit,J,Escalated,Night
OPS-201545,2026-05-07 08:19,2026-05-07 08:31,Hotel Unit,F,Closed,Day
OPS-201546,2026-05-22 04:51,2026-05-22 05:04,Golf Unit,C,Under Investigation,Night
OPS-201547,2026-04-29 14:32,2026-04-29 14:39,Delta Unit,J,Under Investigation,Day
OPS-201548,2026-05-16 01:28,2026-05-16 01:40,Golf Unit,G,Closed,Night
OPS-201549,2026-05-21 00:13,2026-05-21 00:26,Delta Unit,A,Closed,Night
OPS-201550,2026-07-27 22:57,2026-07-27 23:07,Charlie Unit,H,Closed,Night
OPS-201551,2026-07-14 11:54,2026-07-14 12:04,Charlie Unit,C,Escalated,Day
OPS-201552,2026-06-07 06:23,2026-06-07 06:31,Alpha Unit,E,Resolved,Day
OPS-201553,2026-05-15 21:19,2026-05-15 21:29,Golf Unit,B,Resolved,Night
OPS-201554,2026-06-10 18:28,2026-06-10 18:34,Hotel Unit,C,Escalated,Night
OPS-201555,2026-06-09 10:15,2026-06-09 10:29,Echo Unit,F,Resolved,Day
OPS-201556,2026-05-13 01:57,2026-05-13 02:09,Foxtrot Unit,C,Under Investigation,Night
OPS-201557,2026-06-02 16:29,2026-06-02 16:36,Foxtrot Unit,C,Under Investigation,Day
OPS-201558,2026-07-25 20:36,2026-07-25 20:48,Alpha Unit,A,Under Investigation,Night
OPS-201559,2026-05-01 18:09,2026-05-01 18:18,Delta Unit,J,Resolved,Night
OPS-201560,2026-06-10 10:13,2026-06-10 10:22,Bravo Unit,F,Resolved,Day
OPS-201561,2026-06-13 11:33,2026-06-13 11:44,Delta Unit,A,Resolved,Day
OPS-201562,2026-07-07 13:14,2026-07-07 13:28,Echo Unit,I,Resolved,Day
OPS-201563,2026-05-24 09:09,2026-05-24 09:17,Hotel Unit,H,Closed,Day
OPS-201564,2026-05-09 02:48,2026-05-09 02:58,Hotel Unit,B,Resolved,Night
OPS-201565,2026-05-03 04:39,2026-05-03 04:58,Echo Unit,D,Resolved,Night
OPS-201566,2026-06-29 13:17,2026-06-29 13:26,Alpha Unit,F,Resolved,Day
OPS-201567,2026-06-11 01:27,2026-06-11 01:38,Bravo Unit,F,Resolved,Night
OPS-201568,2026-07-20 06:55,2026-07-20 07:03,Delta Unit,G,Closed,Day
OPS-201569,2026-06-13 01:55,2026-06-13 02:04,Delta Unit,H,Under Investigation,Night
OPS-201570,2026-05-09 23:18,2026-05-09 23:29,Charlie Unit,I,Closed,Night
OPS-201571,2026-07-05 02:17,2026-07-05 02:26,Alpha Unit,E,Closed,Night
OPS-201572,2026-07-21 13:42,2026-07-21 14:00,Golf Unit,D,Under Investigation,Day
OPS-201573,2026-04-29 15:58,2026-04-29 16:11,Bravo Unit,E,Resolved,Day
OPS-201574,2026-05-02 15:23,2026-05-02 15:28,Charlie Unit,J,Resolved,Day
OPS-201575,2026-06-24 05:20,2026-06-24 05:27,Charlie Unit,A,Resolved,Night
OPS-201576,2026-07-22 05:59,2026-07-22 06:08,Golf Unit,B,Resolved,Night
OPS-201577,2026-04-29 21:20,2026-04-29 21:28,Hotel Unit,J,Under Investigation,Night
OPS-201578,2026-05-23 10:54,2026-05-23 11:13,Golf Unit,D,Closed,Day
OPS-201579,2026-06-03 21:44,2026-06-03 21:53,Bravo Unit,C,Resolved,Night
OPS-201580,2026-06-25 15:02,2026-06-25 15:09,Bravo Unit,J,Resolved,Day
OPS-201581,2026-07-16 15:26,2026-07-16 15:40,Bravo Unit,C,Resolved,Day
OPS-201582,2026-07-06 10:56,2026-07-06 11:05,Charlie Unit,I,Under Investigation,Day
OPS-201583,2026-07-16 01:15,2026-07-16 01:24,Foxtrot Unit,B,Resolved,Night
OPS-201584,2026-06-18 20:26,2026-06-18 20:33,Golf Unit,H,Escalated,Night
OPS-201585,2026-06-28 05:34,2026-06-28 05:47,Foxtrot Unit,H,Resolved,Night
OPS-201586,2026-07-23 08:26,2026-07-23 08:48,Hotel Unit,D,Under Investigation,Day
OPS-201587,2026-05-31 03:22,2026-05-31 03:24,Echo Unit,B,Resolved,Night
OPS-201588,2026-05-02 06:36,2026-05-02 06:48,Hotel Unit,I,Resolved,Day
OPS-201589,2026-07-15 13:39,2026-07-15 13:47,Golf Unit,G,Resolved,Day
OPS-201590,2026-06-17 23:32,2026-06-17 23:43,Golf Unit,J,Escalated,Night
OPS-201591,2026-05-14 23:39,2026-05-14 23:41,Golf Unit,F,Resolved,Night
OPS-201592,2026-07-20 04:49,2026-07-20 04:56,Golf Unit,J,Under Investigation,Night
OPS-201593,2026-06-15 19:41,2026-06-15 19:53,Charlie Unit,D,Closed,Night
OPS-201594,2026-07-14 04:45,2026-07-14 04:51,Golf Unit,H,Closed,Night
OPS-201595,2026-05-28 09:43,2026-05-28 09:49,Golf Unit,H,Under Investigation,Day
OPS-201596,2026-05-21 08:39,2026-05-21 08:59,Alpha Unit,H,Escalated,Day
OPS-201597,2026-05-06 10:21,2026-05-06 10:35,Alpha Unit,I,Escalated,Day
OPS-201598,2026-04-29 05:29,2026-04-29 05:37,Charlie Unit,G,Closed,Night
OPS-201599,2026-06-18 13:44,2026-06-18 13:50,Echo Unit,E,Resolved,Day
OPS-201600,2026-06-19 15:41,2026-06-19 15:49,Foxtrot Unit,G,Resolved,Day
OPS-201601,2026-07-08 06:08,2026-07-08 06:13,Foxtrot Unit,E,Escalated,Day
OPS-201602,2026-07-17 17:38,2026-07-17 17:52,Hotel Unit,B,Escalated,Day
OPS-201603,2026-05-18 21:02,2026-05-18 21:12,Alpha Unit,E,Resolved,Night
OPS-201604,2026-05-26 09:55,2026-05-26 10:04,Bravo Unit,A,Under Investigation,Day
OPS-201605,2026-06-10 05:57,2026-06-10 06:14,Golf Unit,H,Resolved,Night
OPS-201606,2026-05-11 17:46,2026-05-11 17:59,Golf Unit,D,Under Investigation,Day
OPS-201607,2026-06-03 15:22,2026-06-03 15:35,Alpha Unit,C,Resolved,Day
OPS-201608,2026-05-14 13:47,2026-05-14 13:50,Golf Unit,C,Escalated,Day
OPS-201609,2026-07-09 03:02,2026-07-09 03:12,Delta Unit,G,Resolved,Night
OPS-201610,2026-05-31 10:56,2026-05-31 11:08,Golf Unit,B,Under Investigation,Day
OPS-201611,2026-06-04 20:37,2026-06-04 20:46,Alpha Unit,A,Resolved,Night
OPS-201612,2026-06-14 22:29,2026-06-14 22:41,Golf Unit,A,Resolved,Night
OPS-201613,2026-05-09 02:33,2026-05-09 02:39,Bravo Unit,J,Closed,Night
OPS-201614,2026-05-10 19:40,2026-05-10 19:58,Alpha Unit,D,Under Investigation,Night
OPS-201615,2026-05-12 14:05,2026-05-12 14:20,Hotel Unit,F,Under Investigation,Day
OPS-201616,2026-05-06 22:20,2026-05-06 22:30,Golf Unit,A,Under Investigation,Night
OPS-201617,2026-06-12 15:06,2026-06-12 15:19,Echo Unit,B,Resolved,Day
OPS-201618,2026-05-09 03:33,2026-05-09 03:42,Charlie Unit,H,Resolved,Night
OPS-201619,2026-07-11 00:09,2026-07-11 00:16,Golf Unit,B,Resolved,Night
OPS-201620,2026-05-25 00:35,2026-05-25 00:47,Delta Unit,C,Resolved,Night
OPS-201621,2026-06-12 02:00,2026-06-12 02:05,Echo Unit,A,Resolved,Night
OPS-201622,2026-07-17 18:56,2026-07-17 19:06,Hotel Unit,A,Under Investigation,Night
OPS-201623,2026-06-06 18:38,2026-06-06 19:02,Charlie Unit,D,Resolved,Night
OPS-201624,2026-05-02 23:48,2026-05-02 23:57,Bravo Unit,H,Under Investigation,Night
OPS-201625,2026-07-06 06:54,2026-07-06 07:10,Echo Unit,A,Under Investigation,Day
OPS-201626,2026-05-05 05:58,2026-05-05 06:08,Charlie Unit,E,Closed,Night
OPS-201627,2026-07-08 11:10,2026-07-08 11:14,Charlie Unit,E,Escalated,Day
OPS-201628,2026-05-29 06:05,2026-05-29 06:17,Charlie Unit,B,Closed,Day
OPS-201629,2026-07-20 12:00,2026-07-20 12:12,Delta Unit,J,Resolved,Day
OPS-201630,2026-05-22 12:53,2026-05-22 13:07,Golf Unit,E,Resolved,Day
OPS-201631,2026-06-15 01:54,2026-06-15 02:17,Charlie Unit,D,Closed,Night
OPS-201632,2026-07-24 11:41,2026-07-24 11:43,Hotel Unit,A,Under Investigation,Day
OPS-201633,2026-06-18 15:15,2026-06-18 15:28,Hotel Unit,F,Escalated,Day
OPS-201634,2026-06-08 07:31,2026-06-08 07:45,Charlie Unit,I,Under Investigation,Day
OPS-201635,2026-07-09 22:46,2026-07-09 23:02,Golf Unit,A,Resolved,Night
OPS-201636,2026-05-18 09:22,2026-05-18 09:33,Alpha Unit,I,Escalated,Day
OPS-201637,2026-05-14 15:52,2026-05-14 16:03,Golf Unit,I,Under Investigation,Day
OPS-201638,2026-07-07 06:38,2026-07-07 06:55,Echo Unit,D,Under Investigation,Day
OPS-201639,2026-06-07 15:29,2026-06-07 15:41,Hotel Unit,E,Under Investigation,Day
OPS-201640,2026-05-12 03:55,2026-05-12 04:02,Charlie Unit,C,Resolved,Night
OPS-201641,2026-05-16 14:08,2026-05-16 14:22,Bravo Unit,J,Resolved,Day
OPS-201642,2026-06-15 03:12,2026-06-15 03:24,Delta Unit,I,Under Investigation,Night
OPS-201643,2026-07-22 07:39,2026-07-22 07:46,Golf Unit,B,Resolved,Day
OPS-201644,2026-07-25 19:14,2026-07-25 19:20,Hotel Unit,A,Resolved,Night
OPS-201645,2026-06-14 23:12,2026-06-14 23:21,Hotel Unit,H,Closed,Night
OPS-201646,2026-05-15 01:46,2026-05-15 01:55,Hotel Unit,G,Escalated,Night
OPS-201647,2026-05-05 21:06,2026-05-05 21:16,Golf Unit,G,Closed,Night
OPS-201648,2026-07-24 17:38,2026-07-24 17:47,Golf Unit,E,Resolved,Day
OPS-201649,2026-06-18 05:52,2026-06-18 06:07,Golf Unit,F,Closed,Night
OPS-201650,2026-05-18 15:51,2026-05-18 16:00,Foxtrot Unit,G,Closed,Day
OPS-201651,2026-06-01 19:14,2026-06-01 19:25,Echo Unit,H,Escalated,Night
OPS-201652,2026-07-12 21:43,2026-07-12 22:08,Foxtrot Unit,D,Resolved,Night
OPS-201653,2026-06-02 02:56,2026-06-02 03:06,Foxtrot Unit,C,Resolved,Night
OPS-201654,2026-06-07 20:40,2026-06-07 20:46,Foxtrot Unit,I,Resolved,Night
OPS-201655,2026-05-20 12:36,2026-05-20 12:47,Charlie Unit,C,Escalated,Day
OPS-201656,2026-06-20 10:05,2026-06-20 10:19,Delta Unit,A,Under Investigation,Day
OPS-201657,2026-05-22 14:34,2026-05-22 14:54,Hotel Unit,D,Resolved,Day
OPS-201658,2026-07-06 12:54,2026-07-06 13:07,Alpha Unit,H,Resolved,Day
OPS-201659,2026-07-15 13:35,2026-07-15 13:41,Golf Unit,F,Resolved,Day
OPS-201660,2026-05-12 15:45,2026-05-12 16:00,Alpha Unit,I,Closed,Day
OPS-201661,2026-05-06 10:02,2026-05-06 10:09,Golf Unit,G,Resolved,Day
OPS-201662,2026-06-11 08:25,2026-06-11 08:33,Charlie Unit,I,Resolved,Day
OPS-201663,2026-04-29 00:23,2026-04-29 00:32,Alpha Unit,F,Under Investigation,Night
OPS-201664,2026-07-15 07:37,2026-07-15 07:53,Foxtrot Unit,D,Under Investigation,Day
OPS-201665,2026-05-08 03:35,2026-05-08 03:51,Bravo Unit,G,Resolved,Night
OPS-201666,2026-06-03 08:10,2026-06-03 08:24,Charlie Unit,E,Resolved,Day
OPS-201667,2026-05-01 03:19,2026-05-01 03:26,Charlie Unit,I,Under Investigation,Night
OPS-201668,2026-05-22 11:19,2026-05-22 11:37,Alpha Unit,D,Closed,Day
OPS-201669,2026-07-02 09:39,2026-07-02 09:46,Hotel Unit,E,Escalated,Day
OPS-201670,2026-05-13 03:47,2026-05-13 03:51,Bravo Unit,C,Resolved,Night
OPS-201671,2026-07-23 16:48,2026-07-23 16:55,Delta Unit,B,Resolved,Day
OPS-201672,2026-05-02 08:54,2026-05-02 09:01,Delta Unit,C,Closed,Day
OPS-201673,2026-06-25 22:27,2026-06-25 22:37,Golf Unit,H,Resolved,Night
OPS-201674,2026-06-02 01:55,2026-06-02 01:59,Delta Unit,G,Resolved,Night
OPS-201675,2026-06-04 14:07,2026-06-04 14:19,Charlie Unit,D,Closed,Day
OPS-201676,2026-05-03 22:15,2026-05-03 22:17,Hotel Unit,C,Resolved,Night
OPS-201677,2026-06-28 00:05,2026-06-28 00:18,Alpha Unit,E,Under Investigation,Night
OPS-201678,2026-06-15 07:07,2026-06-15 07:15,Hotel Unit,H,Resolved,Day
OPS-201679,2026-05-31 23:43,2026-06-01 00:01,Delta Unit,C,Closed,Night
OPS-201680,2026-05-26 16:43,2026-05-26 16:56,Foxtrot Unit,H,Resolved,Day
OPS-201681,2026-07-10 13:09,2026-07-10 13:24,Foxtrot Unit,H,Resolved,Day
OPS-201682,2026-05-07 16:33,2026-05-07 16:43,Echo Unit,J,Resolved,Day
OPS-201683,2026-07-03 10:20,2026-07-03 10:28,Hotel Unit,H,Resolved,Day
OPS-201684,2026-05-29 17:19,2026-05-29 17:34,Echo Unit,I,Escalated,Day
OPS-201685,2026-05-06 22:24,2026-05-06 22:32,Golf Unit,I,Resolved,Night
OPS-201686,2026-06-14 17:53,2026-06-14 18:03,Hotel Unit,C,Closed,Day
OPS-201687,2026-05-22 00:46,2026-05-22 00:52,Charlie Unit,J,Under Investigation,Night
OPS-201688,2026-06-25 08:18,2026-06-25 08:26,Charlie Unit,F,Closed,Day
OPS-201689,2026-04-30 14:42,2026-04-30 14:54,Golf Unit,J,Resolved,Day
OPS-201690,2026-05-08 00:45,2026-05-08 01:03,Echo Unit,D,Resolved,Night
OPS-201691,2026-06-12 23:54,2026-06-13 00:00,Delta Unit,J,Resolved,Night
OPS-201692,2026-06-03 05:30,2026-06-03 05:39,Foxtrot Unit,B,Resolved,Night
OPS-201693,2026-05-28 22:54,2026-05-28 23:05,Golf Unit,J,Under Investigation,Night
OPS-201694,2026-05-28 18:31,2026-05-28 18:42,Golf Unit,H,Resolved,Night
OPS-201695,2026-07-16 15:18,2026-07-16 15:30,Echo Unit,G,Under Investigation,Day
OPS-201696,2026-05-18 14:55,2026-05-18 15:07,Charlie Unit,A,Closed,Day
OPS-201697,2026-07-06 00:17,2026-07-06 00:28,Charlie Unit,I,Resolved,Night
OPS-201698,2026-05-24 08:01,2026-05-24 08:04,Echo Unit,J,Resolved,Day
OPS-201699,2026-06-14 04:45,2026-06-14 05:04,Foxtrot Unit,B,Under Investigation,Night
OPS-201700,2026-05-05 13:17,2026-05-05 13:29,Bravo Unit,D,Resolved,Day
OPS-201701,2026-06-09 16:00,2026-06-09 16:12,Alpha Unit,B,Under Investigation,Day
OPS-201702,2026-05-05 23:15,2026-05-05 23:24,Echo Unit,A,Escalated,Night
OPS-201703,2026-06-15 08:51,2026-06-15 09:03,Bravo Unit,F,Under Investigation,Day
OPS-201704,2026-04-29 19:41,2026-04-29 19:52,Alpha Unit,I,Under Investigation,Night
OPS-201705,2026-06-28 00:13,2026-06-28 00:23,Golf Unit,B,Under Investigation,Night
OPS-201706,2026-05-21 09:05,2026-05-21 09:14,Golf Unit,H,Resolved,Day
OPS-201707,2026-05-12 19:53,2026-05-12 20:01,Foxtrot Unit,I,Resolved,Night
OPS-201708,2026-06-23 04:16,2026-06-23 04:24,Delta Unit,F,Escalated,Night
OPS-201709,2026-07-11 16:37,2026-07-11 16:49,Hotel Unit,B,Resolved,Day
OPS-201710,2026-05-11 22:14,2026-05-11 22:20,Bravo Unit,H,Under Investigation,Night
OPS-201711,2026-06-01 13:06,2026-06-01 13:14,Golf Unit,C,Under Investigation,Day
OPS-201712,2026-06-30 00:40,2026-06-30 00:57,Echo Unit,D,Under Investigation,Night
OPS-201713,2026-06-02 13:31,2026-06-02 13:41,Alpha Unit,C,Resolved,Day
OPS-201714,2026-07-09 10:18,2026-07-09 10:25,Delta Unit,H,Under Investigation,Day
OPS-201715,2026-06-01 03:34,2026-06-01 03:43,Delta Unit,A,Under Investigation,Night
OPS-201716,2026-06-02 15:05,2026-06-02 15:14,Delta Unit,G,Closed,Day
OPS-201717,2026-07-22 11:09,2026-07-22 11:31,Golf Unit,B,Escalated,Day
OPS-201718,2026-06-26 12:15,2026-06-26 12:19,Hotel Unit,G,Under Investigation,Day
OPS-201719,2026-06-25 08:38,2026-06-25 08:49,Delta Unit,I,Resolved,Day
OPS-201720,2026-06-29 15:22,2026-06-29 15:36,Charlie Unit,D,Under Investigation,Day
OPS-201721,2026-07-07 17:22,2026-07-07 17:27,Foxtrot Unit,I,Resolved,Day
OPS-201722,2026-06-11 17:11,2026-06-11 17:23,Bravo Unit,J,Resolved,Day
OPS-201723,2026-05-19 10:57,2026-05-19 11:05,Alpha Unit,J,Resolved,Day
OPS-201724,2026-06-18 03:45,2026-06-18 03:57,Delta Unit,A,Resolved,Night
OPS-201725,2026-05-26 05:47,2026-05-26 05:57,Delta Unit,F,Resolved,Night
OPS-201726,2026-05-22 11:04,2026-05-22 11:08,Echo Unit,H,Closed,Day
OPS-201727,2026-06-06 04:57,2026-06-06 05:02,Foxtrot Unit,H,Resolved,Night
OPS-201728,2026-05-07 22:57,2026-05-07 23:06,Alpha Unit,I,Resolved,Night
OPS-201729,2026-05-20 13:44,2026-05-20 13:58,Echo Unit,J,Resolved,Day
OPS-201730,2026-04-30 15:37,2026-04-30 15:47,Hotel Unit,H,Escalated,Day
OPS-201731,2026-05-17 18:38,2026-05-17 18:42,Charlie Unit,I,Resolved,Night
OPS-201732,2026-07-13 03:38,2026-07-13 03:44,Charlie Unit,H,Resolved,Night
OPS-201733,2026-05-27 10:20,2026-05-27 10:27,Echo Unit,H,Closed,Day
OPS-201734,2026-07-19 16:21,2026-07-19 16:29,Bravo Unit,G,Resolved,Day
OPS-201735,2026-06-05 15:09,2026-06-05 15:21,Bravo Unit,I,Resolved,Day
OPS-201736,2026-05-30 16:03,2026-05-30 16:10,Delta Unit,I,Resolved,Day
OPS-201737,2026-06-16 15:28,2026-06-16 15:35,Hotel Unit,J,Resolved,Day
OPS-201738,2026-05-02 19:42,2026-05-02 19:52,Delta Unit,H,Resolved,Night
OPS-201739,2026-06-07 19:47,2026-06-07 19:58,Hotel Unit,H,Resolved,Night
OPS-201740,2026-07-27 03:05,2026-07-27 03:13,Delta Unit,C,Resolved,Night
OPS-201741,2026-07-07 09:28,2026-07-07 09:41,Alpha Unit,A,Resolved,Day
OPS-201742,2026-07-19 11:50,2026-07-19 12:00,Golf Unit,C,Closed,Day
OPS-201743,2026-07-17 16:32,2026-07-17 16:43,Hotel Unit,J,Resolved,Day
OPS-201744,2026-06-27 08:45,2026-06-27 08:50,Foxtrot Unit,A,Under Investigation,Day
OPS-201745,2026-06-06 18:18,2026-06-06 18:28,Delta Unit,I,Resolved,Night
OPS-201746,2026-07-23 14:33,2026-07-23 14:44,Alpha Unit,E,Under Investigation,Day
OPS-201747,2026-06-04 04:51,2026-06-04 05:00,Charlie Unit,B,Resolved,Night
OPS-201748,2026-05-20 23:19,2026-05-20 23:31,Charlie Unit,G,Under Investigation,Night
OPS-201749,2026-07-11 13:12,2026-07-11 13:17,Delta Unit,E,Under Investigation,Day
OPS-201750,2026-07-01 22:56,2026-07-01 23:08,Bravo Unit,E,Escalated,Night
OPS-201751,2026-05-23 21:53,2026-05-23 22:00,Echo Unit,B,Resolved,Night
OPS-201752,2026-07-03 14:03,2026-07-03 14:14,Echo Unit,B,Resolved,Day
OPS-201753,2026-05-29 01:41,2026-05-29 01:48,Echo Unit,F,Escalated,Night
OPS-201754,2026-06-06 19:30,2026-06-06 19:45,Foxtrot Unit,C,Under Investigation,Night
OPS-201755,2026-07-14 04:15,2026-07-14 04:29,Foxtrot Unit,C,Under Investigation,Night
OPS-201756,2026-07-16 20:49,2026-07-16 20:59,Alpha Unit,F,Under Investigation,Night
OPS-201757,2026-06-10 21:54,2026-06-10 22:04,Delta Unit,G,Under Investigation,Night
OPS-201758,2026-05-11 18:05,2026-05-11 18:13,Alpha Unit,A,Resolved,Night
OPS-201759,2026-05-09 05:09,2026-05-09 05:11,Hotel Unit,C,Escalated,Night
OPS-201760,2026-07-01 13:23,2026-07-01 13:38,Golf Unit,G,Resolved,Day
OPS-201761,2026-06-27 01:32,2026-06-27 01:43,Echo Unit,E,Resolved,Night
OPS-201762,2026-07-11 12:50,2026-07-11 12:59,Charlie Unit,C,Resolved,Day
OPS-201763,2026-07-06 13:56,2026-07-06 13:59,Echo Unit,A,Resolved,Day
OPS-201764,2026-06-24 00:02,2026-06-24 00:15,Golf Unit,G,Closed,Night
OPS-201765,2026-05-30 04:17,2026-05-30 04:27,Echo Unit,H,Resolved,Night
OPS-201766,2026-06-28 17:47,2026-06-28 17:56,Echo Unit,E,Escalated,Day
OPS-201767,2026-06-13 22:35,2026-06-13 22:44,Charlie Unit,B,Resolved,Night
OPS-201768,2026-05-23 18:26,2026-05-23 18:34,Bravo Unit,E,Resolved,Night
OPS-201769,2026-05-22 08:09,2026-05-22 08:16,Echo Unit,C,Resolved,Day
OPS-201770,2026-06-22 06:28,2026-06-22 06:31,Foxtrot Unit,E,Resolved,Day
OPS-201771,2026-06-13 14:32,2026-06-13 14:43,Bravo Unit,J,Resolved,Day
OPS-201772,2026-04-29 19:05,2026-04-29 19:14,Echo Unit,H,Resolved,Night
OPS-201773,2026-05-18 00:05,2026-05-18 00:10,Echo Unit,J,Escalated,Night
OPS-201774,2026-07-22 13:37,2026-07-22 13:49,Alpha Unit,C,Under Investigation,Day
